"real","n_retained","statistic","scored"
827,9,0.53777076690057,TRUE
828,8,0.758890914227903,TRUE
829,9,0.541447113816445,TRUE
830,15,0.66946488528714,TRUE
831,7,0.44989994801984,TRUE
832,12,0.404718886776176,TRUE
833,11,0.754042252833438,TRUE
834,9,0.653366722922587,TRUE
835,9,0.391452952687603,TRUE
836,8,0.313222756707154,TRUE
837,10,0.638744252839696,TRUE
838,9,0.3837969629754,TRUE
839,12,0.424316293475481,TRUE
840,9,0.790106044663585,TRUE
841,9,0.483896932257147,TRUE
842,12,0.596581680879091,TRUE
843,8,0.494721670470649,TRUE
844,7,0.497429327844715,TRUE
845,15,0.447866673159179,TRUE
846,10,0.509078685905352,TRUE
847,8,0.288739637325871,TRUE
848,14,0.437134652547091,TRUE
849,9,0.321608481212844,TRUE
850,9,0.503101404595985,TRUE
851,9,0.521517352690458,TRUE
852,8,0.52330944446387,TRUE
853,9,0.637897929216908,TRUE
854,12,0.422955384471401,TRUE
855,9,0.465744283003724,TRUE
856,13,0.582940830080832,TRUE
857,9,0.222752915403323,TRUE
858,9,0.646868187885787,TRUE
859,8,0.588523554867998,TRUE
860,12,0.272487301704964,TRUE
861,7,0.613262990373242,TRUE
862,9,0.442179606660302,TRUE
863,11,0.347769568686059,TRUE
864,12,0.537016715175258,TRUE
865,11,0.554854971234415,TRUE
866,12,0.59708313356486,TRUE
867,14,0.37788879258918,TRUE
868,16,0.587465459179516,TRUE
869,11,0.393545320677243,TRUE
870,10,0.25671539796144,TRUE
871,14,0.554385728390156,TRUE
872,13,0.663673270539181,TRUE
873,13,0.445820121452971,TRUE
874,13,0.618323747741191,TRUE
875,8,0.574195848915273,TRUE
876,9,0.53436420664509,TRUE
877,9,0.598141945629763,TRUE
878,3,NA,FALSE
879,15,0.456823661374976,TRUE
880,12,0.397577999895337,TRUE
881,15,0.712573662702986,TRUE
882,11,0.345451882032488,TRUE
883,13,0.331686378646355,TRUE
884,12,0.569845146054813,TRUE
885,15,0.612270164158528,TRUE
886,6,0.796963518763622,TRUE
887,12,0.334488399738347,TRUE
888,12,0.578662106262019,TRUE
889,7,0.704699655820329,TRUE
890,6,0.434733731378089,TRUE
891,10,0.523324484265017,TRUE
892,12,0.524472793958912,TRUE
893,9,0.568454614360748,TRUE
894,12,0.611386487704497,TRUE
895,9,0.61704865842213,TRUE
896,12,0.354635620041247,TRUE
897,6,0.527798437594897,TRUE
898,10,0.556572436151548,TRUE
899,12,0.445694254103338,TRUE
900,6,0.270784578379165,TRUE
901,10,0.497143440564799,TRUE
902,11,0.65023117582056,TRUE
903,9,0.62672670571593,TRUE
904,6,0.514256147499635,TRUE
905,10,0.501601630498782,TRUE
906,12,0.675147572872177,TRUE
907,10,0.357342515857864,TRUE
908,12,0.317843835864512,TRUE
909,11,0.627457676168135,TRUE
910,9,0.468803295323421,TRUE
911,7,0.336359057564249,TRUE
912,12,0.47000238056589,TRUE
913,7,0.417628436675442,TRUE
914,14,0.308359752450731,TRUE
915,12,0.649270601219065,TRUE
916,9,0.647076156603855,TRUE
917,7,0.623195862993709,TRUE
918,9,0.738930276246501,TRUE
919,10,0.728822030779272,TRUE
920,14,0.55228941772887,TRUE
921,9,0.268058553714475,TRUE
922,7,0.147444730338527,TRUE
923,10,0.488635378435644,TRUE
924,12,0.507125160129727,TRUE
925,6,0.405779791566811,TRUE
926,7,0.565447089551736,TRUE
927,12,0.600923464544342,TRUE
928,12,0.521837154587053,TRUE
929,9,0.407783973293215,TRUE
930,13,0.494254577087981,TRUE
931,11,0.595356340145159,TRUE
932,8,0.243138548977289,TRUE
933,10,0.363898265945294,TRUE
934,9,0.792908939737101,TRUE
935,6,0.542462950279054,TRUE
936,7,0.663320641565027,TRUE
937,11,0.345176200835527,TRUE
938,12,0.42188808668015,TRUE
939,14,0.372354839406277,TRUE
940,9,0.523648786401358,TRUE
941,9,0.509450502961455,TRUE
942,7,0.64990816922279,TRUE
943,12,0.544698306880783,TRUE
944,6,0.608158533766493,TRUE
945,8,0.262656309201065,TRUE
946,14,0.557660964055007,TRUE
947,12,0.495594966121277,TRUE
948,13,0.512569014047303,TRUE
949,7,0.450330299775068,TRUE
950,6,0.646062348810108,TRUE
951,9,0.413637963093662,TRUE
952,15,0.460726301914089,TRUE
953,13,0.499960542090842,TRUE
954,11,0.53079985844681,TRUE
955,15,0.369809237199813,TRUE
956,12,0.543777757118628,TRUE
957,14,0.590761360720482,TRUE
958,18,0.566983018372882,TRUE
959,9,0.665751975790826,TRUE
960,12,0.477978242295123,TRUE
961,9,0.511875197426926,TRUE
962,9,0.475653262503898,TRUE
963,6,0.222340300214008,TRUE
964,5,0.53081627870762,TRUE
965,6,0.514381198403055,TRUE
966,9,0.514635319942529,TRUE
967,9,0.53982093092729,TRUE
968,12,0.625000751964608,TRUE
969,9,0.554556860464157,TRUE
970,9,0.66886837374525,TRUE
971,7,0.78310749087227,TRUE
972,9,0.615532644587865,TRUE
973,9,0.330679628148375,TRUE
974,13,0.558085609505707,TRUE
975,12,0.480084547898053,TRUE
976,4,NA,FALSE
977,10,0.584293530911068,TRUE
978,11,0.456398290277491,TRUE
979,8,0.631982987062738,TRUE
980,9,0.599721601292095,TRUE
981,5,0.220406215566385,TRUE
982,6,0.1005032022215,TRUE
983,11,0.278868420169509,TRUE
984,10,0.515438179047402,TRUE
985,9,0.399875418786782,TRUE
986,12,0.459927750433259,TRUE
987,12,0.238323413550443,TRUE
988,12,0.442738104183115,TRUE
989,9,0.59729805986136,TRUE
990,12,0.424540375106508,TRUE
991,8,0.482944011340343,TRUE
992,12,0.578435048116807,TRUE
993,10,0.689562366345284,TRUE
994,14,0.371908160675557,TRUE
995,12,0.591293116062489,TRUE
996,13,0.392114154154914,TRUE
997,11,0.552011361445337,TRUE
998,15,0.480552753555961,TRUE
999,9,0.441117281346427,TRUE
1000,3,NA,FALSE
