"real","n_retained","statistic","scored"
832,7,0.313855723634548,TRUE
833,8,0.590713815452158,TRUE
834,4,NA,FALSE
835,11,0.635919971516206,TRUE
836,10,0.48285838858563,TRUE
837,13,0.519818379821295,TRUE
838,8,0.473200083702214,TRUE
839,9,0.327839005968035,TRUE
840,12,0.482579227567576,TRUE
841,12,0.598792529837133,TRUE
842,9,0.556510313755947,TRUE
843,10,0.669469950413266,TRUE
844,3,NA,FALSE
845,8,0.214804985127902,TRUE
846,9,0.701910907629098,TRUE
847,9,0.514507879545616,TRUE
848,6,0.328978181733084,TRUE
849,10,0.667752812380633,TRUE
850,7,0.288897749662775,TRUE
851,13,0.521196842336568,TRUE
852,12,0.471565547375319,TRUE
853,10,0.281764917186052,TRUE
854,8,0.489894508519756,TRUE
855,4,NA,FALSE
856,12,0.450712778792389,TRUE
857,4,NA,FALSE
858,7,0.331388081969376,TRUE
859,7,0.591081122861741,TRUE
860,10,0.566574061353852,TRUE
861,12,0.569168271121659,TRUE
862,8,0.56789739532759,TRUE
863,9,0.577257808034999,TRUE
864,8,0.51340894696455,TRUE
865,16,0.549133175301399,TRUE
866,9,0.567774922780737,TRUE
867,11,0.419355585120555,TRUE
868,11,0.573028947588421,TRUE
869,12,0.490493916727973,TRUE
870,11,0.418630025554555,TRUE
871,10,0.418400841516497,TRUE
872,6,0.751929739328001,TRUE
873,8,0.688440103797514,TRUE
874,8,0.371228098906214,TRUE
875,10,0.450063325778372,TRUE
876,9,0.56579921637963,TRUE
877,9,0.547812238621814,TRUE
878,10,0.556275998177738,TRUE
879,9,0.281754616290861,TRUE
880,11,0.348998196133301,TRUE
881,12,0.43339188031277,TRUE
882,9,0.416341937513849,TRUE
883,10,0.662641376174905,TRUE
884,7,0.593740725416488,TRUE
885,12,0.622557080659208,TRUE
886,9,0.487608405364941,TRUE
887,7,0.565733760373444,TRUE
888,3,NA,FALSE
889,7,0.417158822304893,TRUE
890,8,0.295822561762848,TRUE
891,7,0.427123822723681,TRUE
892,10,0.454312439689377,TRUE
893,11,0.451145054352903,TRUE
894,13,0.343713377104088,TRUE
895,8,0.625741160814708,TRUE
896,11,0.486569144433446,TRUE
897,9,0.324494643162061,TRUE
898,9,0.438139259252866,TRUE
899,6,0.700396531222009,TRUE
900,11,0.51354360396554,TRUE
901,13,0.590487969899581,TRUE
902,4,NA,FALSE
903,5,0.70636824731301,TRUE
904,14,0.467924749565899,TRUE
905,7,0.553931952618607,TRUE
906,13,0.257471769893434,TRUE
907,4,NA,FALSE
908,9,0.418275478595569,TRUE
909,9,0.330003227414359,TRUE
910,15,0.510745137025991,TRUE
911,9,0.741268253702322,TRUE
912,9,0.661245451216214,TRUE
913,15,0.468926204983421,TRUE
914,10,0.53644865452825,TRUE
915,7,0.758024103920124,TRUE
916,12,0.451896136863845,TRUE
917,6,0.420492327128864,TRUE
918,4,NA,FALSE
919,11,0.631017728677847,TRUE
920,9,0.342405810088105,TRUE
921,6,0.499036050910783,TRUE
922,9,0.466644345793393,TRUE
923,11,0.355540246417585,TRUE
924,6,0.954080529881343,TRUE
925,9,0.62203319471451,TRUE
926,9,0.726464561245094,TRUE
927,10,0.531735133969182,TRUE
928,4,NA,FALSE
929,9,0.728484114059977,TRUE
930,6,0.702955039690479,TRUE
931,8,0.598346306886914,TRUE
932,12,0.460632425422543,TRUE
933,11,0.571465421303336,TRUE
934,14,0.247461320061296,TRUE
935,7,0.777952203526619,TRUE
936,8,0.67463934306731,TRUE
937,10,0.414335268347824,TRUE
938,14,0.457717757338424,TRUE
939,12,0.605795417909821,TRUE
940,7,0.517685479096948,TRUE
941,9,0.624331380144594,TRUE
942,14,0.55416039778588,TRUE
943,9,0.248971175121618,TRUE
944,7,0.62417678313579,TRUE
945,10,0.409139063988128,TRUE
946,7,0.631301025524153,TRUE
947,10,0.553296258329554,TRUE
948,6,0.308134282055619,TRUE
949,10,0.425119550162503,TRUE
950,10,0.474059626157606,TRUE
951,13,0.697754748691697,TRUE
952,6,0.59813892383756,TRUE
953,12,0.691272102213582,TRUE
954,9,0.371423990625826,TRUE
955,7,0.629928396604597,TRUE
956,12,0.434706342631928,TRUE
957,9,0.649250025072318,TRUE
958,12,0.571387176231347,TRUE
959,12,0.474133405277317,TRUE
960,11,0.465731229937732,TRUE
961,3,NA,FALSE
962,8,0.424629118618678,TRUE
963,6,0.331999113084525,TRUE
964,9,0.502021802362154,TRUE
965,9,0.627012200458562,TRUE
966,6,0.47036892000299,TRUE
967,12,0.585349702446128,TRUE
968,6,0.451308127517291,TRUE
969,9,0.368976586659416,TRUE
970,8,0.333335043637671,TRUE
971,10,0.506394716336462,TRUE
972,10,0.328614600198214,TRUE
973,5,0.628834046778203,TRUE
974,12,0.587405591873543,TRUE
975,10,0.502485052567204,TRUE
976,12,0.516783644360809,TRUE
977,8,0.17350703071721,TRUE
978,11,0.549951637859834,TRUE
979,11,0.439616828278233,TRUE
980,9,0.771557240803968,TRUE
981,7,0.385179723464773,TRUE
982,11,0.693911891228869,TRUE
983,14,0.641689462969642,TRUE
984,7,0.32591595224602,TRUE
985,10,0.499951496587032,TRUE
986,12,0.538415136714793,TRUE
987,13,0.389663756839225,TRUE
988,14,0.453682955431342,TRUE
989,9,0.774724209343686,TRUE
990,11,0.557121757479082,TRUE
991,10,0.586900429829458,TRUE
992,7,0.350459918379899,TRUE
993,9,0.662856091764219,TRUE
994,8,0.380179466742918,TRUE
995,12,0.687036936877475,TRUE
996,10,0.464992169231066,TRUE
997,9,0.544974818138032,TRUE
998,10,0.403371635163107,TRUE
999,7,0.399861763339838,TRUE
1000,8,0.493835027895672,TRUE
